geoid,aland,awater,income,population,kmdensity,centx,centy
420410107001,692298,0,44228,1150,1661.130005,-76.8804115,40.23868598
420410107002,583027,0,34803,821,1408.170044,-76.87840656,40.23096581
420430229006,631088,0,17692,1001,1586.150024,-76.82154536,40.23597925
420430231001,1051118,0,33351,1493,1420.390015,-76.83424079,40.26234783
420430233001,324965,0,16481,1101,3388.060059,-76.83322203,40.23382142
420430233002,240609,0,11653,1466,6092.870117,-76.83856838,40.23617098
420410107003,842074,0,35740,932,1106.790039,-76.88263349,40.22677228
420410107004,442643,0,31092,724,1635.630005,-76.88811873,40.23363793
420410108001,453306,0,32202,778,1716.280029,-76.87254124,40.23292647
420410111012,3242123,4814,34371,979,301.9630127,-76.9465064,40.21028303
420410120002,458710,0,24710,696,1517.300049,-77.18904017,40.213448
420410119024,1422273,12865,30064,814,572.322998,-77.17176806,40.20792917
420410113012,10062698,43042,64902,2806,278.8519897,-76.99547065,40.29255805
420410111023,1141642,908,35258,673,589.5020142,-76.94078416,40.22337703
420410111022,2003623,4676,24888,1237,617.382019,-76.96320379,40.2139286
420410125012,14617849,63162,37189,2038,139.4190063,-77.17815271,40.16600052
420410125023,9900849,84735,38621,3178,320.9830017,-77.14007738,40.15488809
420410110021,1414486,3949,26669,1372,969.9639893,-76.91629131,40.2297237
420410116021,5434151,1363,69558,1254,230.7630005,-77.00387966,40.18589817
420430233003,236618,0,24998,508,2146.919922,-76.83903251,40.23956328
420430233004,253386,0,20535,1162,4585.890137,-76.84593046,40.23953928
420430234002,1577245,0,24566,1047,663.815979,-76.81252927,40.22005584
420430235001,391583,56768,18796,712,1818.26001,-76.77642317,40.2055708
420410116014,1758487,0,33640,1081,614.7329712,-77.00769223,40.20046542
420410102012,7155380,12155,42304,2008,280.6279907,-76.94777258,40.3109626
420410113031,2082501,970,49618,2293,1101.079956,-76.96221603,40.27406162
420410113011,4274415,11965,36056,1894,443.1019897,-76.97543104,40.28303447
420410124002,1451834,1709,23192,3090,2128.340088,-77.19348183,40.19236523
420419810011,2434052,24479,4788,3674,1509.420044,-76.91976913,40.21490671
420410116013,1758118,5839,36312,1946,1106.869995,-76.98432253,40.1850753
420410116053,3362512,67271,39865,2492,741.1129761,-76.99256985,40.1638363
420410116022,3718376,15994,45406,2462,662.1170044,-77.00891096,40.16737399
420410114001,858859,0,35535,1699,1978.209961,-77.00638973,40.21910647
420410124004,1033430,0,45618,649,628.0059814,-77.19753365,40.18482214
420410119021,1019594,0,27913,1585,1554.540039,-77.18511351,40.23461276
420410116012,4112727,1602,27902,2853,693.7000122,-76.97787918,40.20071611
420410113033,1407350,145179,43308,1338,950.7230225,-76.95545486,40.25477673
420410113042,1512724,133910,39369,2182,1442.430054,-76.9482476,40.2473422
420410103002,1513644,27700,38840,2109,1393.329956,-76.912748,40.26203899
420419816061,1097110,80396,14535,2359,2150.189941,-76.98179045,40.15715111
421330229101,4668165,0,38822,2695,577.3150024,-76.66830978,39.94593274
421330205103,9826587,6788,29277,928,94.43769836,-76.95381252,39.87662073
421330235002,11732280,0,38329,1791,152.6560059,-76.55109553,40.00871251
420370504001,34497373,421277,29693,1653,47.91669846,-76.41523776,41.08540077
421330203205,33082663,15570,35567,824,24.90730095,-77.00498607,40.03720848
420970802005,835906,217130,22596,1273,1522.900024,-76.85943674,41.08233374
420333305003,165748449,549103,19525,1316,7.939740181,-78.57249225,41.19457592
420930504001,55973483,1417239,39482,1553,27.74530029,-76.55718814,40.96876485
420930504003,41933530,94527,32915,2212,52.75009918,-76.63240121,41.00233156
420159514001,41682066,58626,22870,1050,25.19070053,-76.82975313,41.68187875
420970808003,14722978,14343,33102,1337,90.81040192,-76.52681801,40.86555311
420970810004,157216,0,17664,636,4045.389893,-76.40742437,40.79981438
420550107003,18936177,0,35015,884,46.68310165,-77.63795792,39.86392666
420550114003,5079153,0,22552,925,182.1170044,-77.76072472,39.91767979
420550104001,23153075,0,27145,2551,110.1800003,-77.60065217,40.00061789
420550103001,32887783,0,31962,1935,58.83639908,-77.58082094,40.06380333
420550114004,17168180,0,22625,1311,76.36219788,-77.76560357,39.89385628
420550116001,158931462,20374,24676,2376,14.94979954,-77.97849051,39.77904047
420550104002,20202594,0,22350,2397,118.6480026,-77.65133013,39.98126659
420550107002,18981342,0,28815,1004,52.89400101,-77.64565269,39.89419597
420550105001,49920256,0,25588,2584,51.76259995,-77.52041421,39.94567078
420550115003,43157853,0,51476,1094,25.34880066,-77.82911521,39.84099613
420550107001,17796772,0,27389,1063,59.72990036,-77.69238163,39.87246821
420550103002,5499714,0,22183,2244,408.0209961,-77.56129773,40.04799626
420010312021,28231226,36467,32230,2708,95.92220306,-77.10787816,39.73690094
420010311011,581048,0,22478,1029,1770.939941,-77.02512521,39.80140985
420010301021,18706039,240324,25065,1185,63.3484993,-77.00709195,39.94140947
420990304003,66604356,27386,35741,2359,35.41809845,-77.03953756,40.32468286
420990302011,52068176,176575,31021,1152,22.12479973,-77.01758245,40.51478169
420990303011,7575597,296470,28836,1199,158.2709961,-77.028627,40.41293411
420990301003,64909917,732262,30789,894,13.77289963,-77.11236669,40.55500483
420990305023,42430845,66713,23126,1838,43.31750107,-77.22529155,40.407253
420990303021,40080206,225613,27925,2287,57.06060028,-77.10581956,40.39572008
420990306012,118944561,170837,27373,2480,20.85000038,-77.35162409,40.43296908
420990305011,36696407,235229,36834,1199,32.67350006,-77.16130215,40.3623377
420990303013,12854882,76255,26692,1171,91.09380341,-77.06079104,40.39099645
420990302022,11553527,579465,23282,968,83.7838974,-77.14948116,40.50386239
420990305024,74172014,454652,32333,1976,26.64080048,-77.26014486,40.34276267
420990303014,34635877,376728,30237,1011,29.18939972,-77.03832081,40.35719924
420990305021,35326574,208456,31438,898,25.42000008,-77.16369041,40.43282035
420990305012,22637230,26972,25519,1126,49.74110031,-77.18102817,40.300956
420990303023,30914099,765566,28897,1503,48.61859894,-76.99215643,40.46378573
420990301001,2280571,737,24791,753,330.1799927,-76.99235895,40.5733604
420430241042,6030091,20076,55124,2324,385.3999939,-76.70188893,40.23715315
420270107003,21811165,0,28428,2497,114.4830017,-77.66406527,40.93839219
420270108002,148370819,190273,21529,1464,9.867170334,-77.36253668,40.90122301
420270108003,3427435,0,24791,809,236.0370026,-77.47653349,40.89360949
420270108004,73344025,153234,26154,1337,18.22920036,-77.49105279,40.85676866
421090706001,62271298,309318,25867,1485,23.84729958,-76.95609919,40.75589933
421090701001,11536091,92298,33336,721,62.49950027,-76.8293019,40.86880251
421090704002,49598503,407701,22604,1588,32.01710129,-77.15415861,40.75451928
421090702002,37647153,776178,20462,1903,50.5483017,-76.95223059,40.86301879
420270109002,43671756,0,32939,1481,33.91210175,-77.55902945,40.82095973
421090706002,37508775,284081,19645,1464,39.03089905,-76.88999854,40.72668117
421090702001,28861928,202650,29470,3734,129.375,-76.90184593,40.82643227
421090702004,16717187,436959,47068,623,37.26699829,-76.8906876,40.78338494
421090704001,69886780,123222,26533,946,13.53619957,-77.12244404,40.70274291
421090704004,68125339,268583,23349,2192,32.17599869,-77.0076461,40.69946544
421090701003,21898804,262286,34659,1234,56.35010147,-76.87072185,40.86297076
421090706003,35053530,130379,15787,1639,46.75709915,-76.93494732,40.67872936
421090703005,2286801,91949,19284,1557,680.8640137,-77.04460303,40.78927694
420710143004,20711241,74546,18792,1461,70.54139709,-76.03403554,39.95685875
420430226062,3673243,0,33969,2190,596.2030029,-76.80294842,40.27622445
421179507004,58073538,679462,20625,1873,32.25220108,-77.23166014,41.7939767
420010316004,31191413,170737,38073,1801,57.74020004,-77.34660872,39.75311017
420430214001,1369896,1022135,11661,1315,959.927002,-76.86820701,40.24643342
421330102206,535064,0,30922,603,1126.969971,-76.67455022,39.9609348
421330101104,434470,0,27367,490,1127.810059,-76.64555442,39.98996585
421330101201,1026416,0,30131,735,716.0839844,-76.70143226,40.00456299
421330101202,3013955,4549,27399,1196,396.8210144,-76.71321964,39.99338871
421330008002,608691,0,31624,999,1641.22998,-76.71866666,39.94973494
421330014003,514071,0,22193,1288,2505.48999,-76.74520623,39.9720782
421330006002,969318,0,10977,2001,2064.340088,-76.70970398,39.95591068
421330202212,3867216,0,30194,1273,329.177002,-76.89800768,40.19817654
421330015002,182070,6551,15270,740,4064.370117,-76.7345944,39.96638315
421330016001,533840,37716,27760,804,1506.069946,-76.72934676,39.96787091
421330016002,164875,6563,17613,780,4730.859863,-76.735021,39.96066017
420410131015,40557577,103750,31838,755,18.6154995,-77.45951218,40.00357948
420410131021,1743747,27332,10321,2896,1660.790039,-77.5250809,40.06290662
420410131022,4451200,5310,18016,2222,499.1910095,-77.50039449,40.06065655
421330101101,1783688,0,15454,3731,2091.72998,-76.65629151,39.98680139
421330101102,10599662,0,29598,2702,254.9140015,-76.66877174,40.00902402
421330101103,3044894,0,25105,3102,1018.75,-76.64293944,39.9879731
420550108002,529172,0,22955,977,1846.280029,-77.65796648,39.92298507
420550125021,7518226,0,29582,1612,214.4120026,-77.47700336,39.73120898
420410132001,739187,0,30532,755,1021.390015,-77.5068628,40.05487519
420410132003,301669,0,14935,1363,4518.200195,-77.51600654,40.05326877
420410132004,610587,3998,20289,751,1229.959961,-77.52657389,40.05189733
420410132005,558489,0,30218,650,1163.849976,-77.5212868,40.04762273
420410132002,1369010,5331,18076,1175,858.2839966,-77.51042304,40.04575977
420410131013,20146890,76781,35482,750,37.22660065,-77.5148328,40.0947336
420410131014,35016628,113060,24627,4456,127.2539978,-77.47015959,40.06966695
420410130004,53006667,244615,24854,1439,27.14749908,-77.49523601,40.22210456
421330013002,218401,0,13456,1064,4871.77002,-76.74903572,39.95962923
421330013003,879726,0,23174,1239,1408.390015,-76.75446919,39.96412783
421330014001,1622290,0,21123,1394,859.2789917,-76.75096825,39.98384827
421330014004,345619,13309,29814,632,1828.599976,-76.7462823,39.96817399
421330102203,539930,0,52653,582,1077.920044,-76.66334755,39.96650258
421179502003,3839999,0,22537,1122,292.1879883,-77.32133094,41.98777307
421179502004,35179506,0,21634,632,17.96500015,-77.37248809,41.98006835
421179504002,1202575,113689,19062,700,582.0839844,-77.13345299,41.9072867
421330102204,644234,0,25560,854,1325.609985,-76.66838328,39.9639853
421330102205,554287,0,24206,927,1672.420044,-76.67742696,39.96712571
421330009001,146041,0,16059,1092,7477.350098,-76.725629,39.95266952
421330009002,195583,0,8079,1469,7510.879883,-76.72827783,39.94995066
420410111024,848603,0,45392,1810,2132.919922,-76.97560129,40.21262522
420410112001,412392,0,27290,868,2104.790039,-76.95152753,40.2230129
420410113041,3441946,4108,25520,2044,593.8499756,-76.95906843,40.22765904
420410113043,928374,0,30486,860,926.3510132,-76.95865938,40.23556879
420410113053,3790359,4027,22762,242,63.84619904,-76.98643017,40.22608371
420410114003,236322,0,25547,954,4036.860107,-77.01057317,40.21379322
420410114004,1388893,2597,24114,827,595.4379883,-77.02204483,40.21311735
420410115001,1947174,0,35840,2073,1064.619995,-76.99097862,40.20883473
420410115002,445142,0,36805,811,1821.890015,-77.00126352,40.21056955
420410115003,525367,0,28599,1103,2099.47998,-77.00969017,40.2072836
420410115004,525251,0,30362,462,879.5789795,-77.01730542,40.20612472
420410116011,3455820,2038,42884,2222,642.9730225,-76.96424231,40.18909037
421179501001,53526597,23395,34632,764,14.27330017,-76.97045749,41.93918259
421179505002,95830842,98747,24435,1400,14.60910034,-77.09926767,41.7292714
421179510001,123523071,34618,24107,930,7.528960228,-76.95223592,41.61474731
421179506004,80742648,82933,26101,1179,14.6019001,-77.13158554,41.80660069
421179501003,90734570,0,24947,2321,25.58009911,-77.13575655,41.9704026
421179502002,2932530,0,21120,817,278.598999,-77.30455367,41.99075267
420410116052,1291620,251,37664,1433,1109.459961,-76.97630332,40.1740938
420410116051,8192584,93525,53164,1012,123.526001,-76.94999395,40.17344074
420410117001,1422254,11463,37320,756,531.5510254,-77.028454,40.20272114
420410117002,17444882,144908,33019,1261,72.28479767,-77.08581507,40.13244248
420410120003,639406,0,21560,616,963.3939819,-77.18335904,40.21367585
421330104001,842163,0,24014,787,934.4979858,-76.69474543,39.96182318
421330104002,1497576,0,34853,1288,860.0570068,-76.68909101,39.95175877
421330104005,460469,0,22501,579,1257.410034,-76.70260752,39.95676283
421330105101,1402196,19906,16019,1796,1280.849976,-76.73704666,39.94464784
420159503005,928812,12622,25917,1419,1527.76001,-76.52021409,41.97806823
421330013001,201742,0,22410,618,3063.320068,-76.74492819,39.96272131
421330217124,17829182,0,34262,2071,116.1579971,-76.81085783,39.86060437
421330226001,19956350,156484,35546,709,35.52750015,-76.67315082,39.84844843
421330236021,8998791,0,25922,1489,165.4669952,-76.52534609,39.92718683
421330203102,19636437,12025,34894,868,44.20349884,-76.94339318,40.13978013
421330001002,177305,0,7965,511,2882.040039,-76.72535448,39.95996871
421330206001,11683936,321207,29984,1595,136.5119934,-76.89225229,40.0287863
421330230004,363051,0,20540,893,2459.709961,-76.64227629,39.89999478
421330226002,4004143,257283,33731,1609,401.8340149,-76.70727131,39.88037577
421330214102,1056858,0,31028,886,838.3339844,-76.79651598,39.98032587
421330237212,40040798,0,18890,1661,41.48270035,-76.4479374,39.87004439
421330015003,278104,0,12402,1338,4811.149902,-76.7406577,39.96473702
421330217121,15859329,62987,29227,794,50.06520081,-76.87452156,39.84017542
421330217125,7884318,0,25673,815,103.3700027,-76.77444886,39.85322045
421330225002,23991800,0,34696,1202,50.1004982,-76.8289698,39.80110473
420350302001,244108899,648304,24977,835,3.420599937,-77.72020665,41.16120225
420350303002,10701246,6000,30361,1508,140.9179993,-77.42615065,41.17038815
420350308002,61539262,236201,30229,1414,22.97719955,-77.43664853,41.0546369
420350309002,26320734,37492,19264,1012,38.44879913,-77.32972498,41.03583285
420350307005,490739,70362,10602,1341,2732.610107,-77.45097745,41.13868678
420350304002,19297315,98474,29132,1252,64.87950134,-77.35160229,41.20322136
420350308003,66185259,299815,25273,1561,23.58530045,-77.51555711,41.0288588
420350302004,19471676,492764,21450,1145,58.80339813,-77.47918789,41.10763664
420350301002,567549280,4351466,25608,429,0.755881011,-77.90053395,41.35051096
420350304001,12925487,1203860,23081,1313,101.5820007,-77.30779896,41.18144711
420350304004,621464,0,24112,728,1171.430054,-77.32121963,41.18620963
420350308001,44371152,50573,24848,1138,25.64730072,-77.38568588,41.09025024
421330226004,27551296,0,31571,1467,53.24610138,-76.73793207,39.8374281
421330232004,8806610,0,21676,902,102.4229965,-76.58946513,39.87142825
421330236022,17218176,0,40325,2247,130.5019989,-76.51907757,39.98393942
421330237211,30605917,0,23214,2461,80.40930176,-76.51722366,39.8532106
421330238223,13715820,0,37421,677,49.35910034,-76.64236088,39.73932356
421330240022,21338976,0,26763,1395,65.37329865,-76.44039688,39.74108791
421330240013,20377814,0,22176,650,31.8973999,-76.37617766,39.73811103
421330001001,328600,7703,22710,706,2148.51001,-76.72836108,39.96264493
421330002001,108330,0,10509,664,6129.419922,-76.72334372,39.96685646
420990303012,868127,0,24539,1288,1483.650024,-77.0263266,40.39618968
420990304001,4992829,0,29991,1442,288.8139954,-76.9349169,40.33758186
420990304002,1054713,11629,22325,1074,1018.289978,-76.92798565,40.33761282
420990305014,11356503,211994,31456,1515,133.404007,-77.16346403,40.32379744
420990305022,1581521,0,27038,1442,911.7810059,-77.18896877,40.41887056
420990306011,77925305,528182,24587,1309,16.79809952,-77.33633372,40.31250813
420990306021,137594189,552450,21518,1991,14.4701004,-77.44355442,40.36768436
420990301002,54161283,74665,29161,1128,20.82670021,-77.02004619,40.58285807
420990302021,54070235,603639,30403,1314,24.30170059,-77.21193264,40.47228817
420990303022,13801566,223095,32484,1017,73.68730164,-77.04820334,40.43503639
421330224024,17923609,6084,22699,1625,90.66249847,-76.91928718,39.73542069
421330239013,16362354,0,33423,1202,73.46130371,-76.60509365,39.74005023
420350309003,62615535,201174,19282,841,13.43120003,-77.41789757,40.99751445
420350301003,527890,76137,20726,466,882.7600098,-77.74292717,41.32445618
420350302003,1403656,37261,22248,748,532.8939819,-77.58519926,41.07454133
420350302002,88360777,596837,26135,1053,11.91709995,-77.56750025,41.15195617
420990305013,18078928,205557,25998,1385,76.60849762,-77.19524597,40.33598207
420990306013,14639135,10811,15163,920,62.84519958,-77.33975822,40.37381675
421330201003,5959142,114616,35102,1061,178.0460052,-76.84147318,40.2106377
421330102202,1064845,0,20392,1927,1809.650024,-76.66806025,39.97329699
421330207102,1639911,0,26337,2283,1392.150024,-76.84727171,40.00327742
421330203203,28081198,0,26987,1757,62.5685997,-76.96551364,40.07207362
421330215002,10795318,184393,44059,691,64.00920105,-76.808783,39.94582221
421330203201,28936924,81649,32189,1085,37.49530029,-76.91631893,40.09729534
421330209223,15531302,417190,30525,1430,92.07209778,-76.81924883,40.10843059
421330203101,13680156,0,37821,1779,130.0420074,-76.97728416,40.13356295
421330229203,9736667,90380,47832,739,75.8986969,-76.65118513,39.88075594
421330203206,39551764,18429,27698,1846,46.67300034,-76.96681858,39.9903881
421330206004,14457777,0,23811,1957,135.3600006,-76.87930198,39.99722798
421330207204,2386819,0,27558,1820,762.5209961,-76.82702636,39.96507516
421330237222,49815459,0,27334,1428,28.66580009,-76.41136139,39.8066354
421330224012,16618057,2190365,34948,842,50.6678009,-76.87207432,39.78574045
421330220003,297033,0,19341,1126,3790.820068,-76.97647968,39.79787333
421330206002,16185250,244261,31497,835,51.59019852,-76.85817463,40.05464512
421330225001,14673640,0,26107,599,40.82149887,-76.78272066,39.82031388
421330209211,8998785,65363,29532,1925,213.9179993,-76.7777859,40.13156365
421330226003,4144253,360346,30404,1470,354.7080078,-76.72537027,39.88520959
421330237102,19586714,0,26867,1768,90.26529694,-76.58552978,39.84476879
421330209103,5611317,98471,22225,942,167.875,-76.72646237,40.10526019
421330236012,8434636,0,30903,1259,149.2649994,-76.55358154,39.98198761
421330210102,19099884,80757,28319,3326,174.1369934,-76.69599407,40.03902988
421330220004,239266,0,23970,651,2720.820068,-76.97585213,39.80183436
421330228006,5784292,183587,41176,1238,214.0279999,-76.68308381,39.89541521
421330226006,5484790,0,34718,1568,285.8819885,-76.70427402,39.85563578
421330239021,24174910,0,30964,1563,64.65380096,-76.55855932,39.81666467
421330105102,5784539,0,82877,1778,307.3710022,-76.74271859,39.93212561
421330206005,19961061,40551,40478,1023,51.24980164,-76.91235624,39.97813688
421330205222,17421256,4390,31426,1635,93.85089874,-76.87953433,39.90552145
421330202223,21998466,85039,39440,1939,88.14250183,-76.89661379,40.13825902
421330237221,57683543,500198,24013,1639,28.4137001,-76.36724013,39.82839431
421330218021,12699311,0,35390,1340,105.5179977,-76.96338487,39.82518401
421330225003,21917457,0,32765,755,34.44739914,-76.7854548,39.78185493
421330204102,21813913,22469,31374,2485,113.9179993,-77.07071519,40.06050653
421330202222,7264188,0,44722,1337,184.0540009,-76.90152431,40.17828564
421330217123,8982326,1086,27968,1190,132.4819946,-76.83655951,39.83138112
421330104004,310197,0,35210,516,1663.459961,-76.69837055,39.95279631
421330233021,6207463,0,33985,2929,471.8510132,-76.62606989,39.925777
421330236011,15629705,0,23991,1673,107.0400009,-76.55423761,39.94914818
420879610001,1344992,22382,23036,954,709.2979736,-77.56751154,40.63801881
421330204203,9614897,0,33963,1367,142.1750031,-77.02829931,40.09563576
420370501003,50950235,681957,25095,1283,25.1814003,-76.35924025,41.20103891
420370515001,66954448,1267616,27733,1044,15.5927,-76.45160445,40.9326792
420370501001,73640407,206263,22507,800,10.86359978,-76.40855842,41.25491975
420550106001,9625022,24541,33316,2034,211.3240051,-77.62399956,39.92066787
420550107005,31550432,0,32447,1949,61.77410126,-77.51648166,39.87197582
420550105002,17367143,0,35568,2302,132.548996,-77.57828245,39.93724048
420550125011,20043312,0,24295,3131,156.2120056,-77.58477866,39.77265009
420550120005,17075836,0,26633,1058,61.95890045,-77.54295252,39.81293732
420550113021,36435357,0,25431,936,25.68930054,-77.76143365,39.98316143
420430203001,181980,0,24043,1177,6467.740234,-76.88736512,40.26909782
420099602001,52256922,22024,22856,1565,29.94820023,-78.50362343,40.25031585
